time_local_15m,ahu_10_air_discharge_flow_sp,ahu_10_air_discharge_temp_sensor,ahu_10_air_discharge_temp_sp,ahu_10_air_return_flow_sp,ahu_10_air_return_temp_sensor,ahu_10_co2_return_concentration_sensor,ahu_10_enable_cmd,ahu_10_fan_air_discharge_enable_sensor,ahu_10_fan_air_discharge_flow_sp,ahu_10_fan_air_return_enable_sensor,ahu_10_fan_air_return_flow_sp,ahu_11_air_discharge_enable_sensor,ahu_11_air_discharge_flow_sp,ahu_11_air_discharge_temp_sensor,ahu_11_air_discharge_temp_sp,ahu_11_air_return_flow_sp,ahu_11_air_return_temp_sensor,ahu_11_co2_return_concentration_sensor,ahu_11_fan_air_discharge_flow_sp_percent,ahu_11_fan_air_enable_cmd,ahu_11_fan_air_exhaust_enable_sensor,ahu_11_fan_air_return_flow_sp_percent,ahu_12_air_discharge_flow_sp,ahu_12_air_discharge_temp_sensor,ahu_12_air_discharge_temp_sp,ahu_12_air_return_flow_sp,ahu_12_air_return_temp_sensor,ahu_12_co2_return_concentration_sensor,ahu_12_enable_cmd,ahu_12_fan_air_discharge_enable_sensor,ahu_12_fan_air_discharge_flow_sp,ahu_12_fan_air_return_enable_sensor,ahu_12_fan_air_return_flow_sp,ahu_13_air_discharge_flow_sp,ahu_13_air_discharge_temp_sensor,ahu_13_air_discharge_temp_sp,ahu_13_air_return_flow_sp,ahu_13_air_return_temp_sensor,ahu_13_co2_return_concentration_sensor,ahu_13_enable_cmd,ahu_13_fan_air_discharge_enable_sensor,ahu_13_fan_air_discharge_flow_sp,ahu_13_fan_air_return_enable_sensor,ahu_13_fan_air_return_flow_sp,ahu_14_air_discharge_flow_sp,ahu_14_air_discharge_temp_sensor,ahu_14_air_discharge_temp_sp,ahu_14_air_return_flow_sp,ahu_14_air_return_temp_sensor,ahu_14_co2_return_concentration_sensor,ahu_14_enable_cmd,ahu_14_fan_air_discharge_enable_sensor,ahu_14_fan_air_discharge_flow_sp,ahu_14_fan_air_return_enable_sensor,ahu_14_fan_air_return_flow_sp,ahu_15_air_discharge_pressure_sp,ahu_15_air_discharge_temp_sensor,ahu_15_air_discharge_temp_sp,ahu_15_air_return_pressure_sp,ahu_15_enable_cmd,ahu_15_fan_air_discharge_enable_sensor,ahu_15_fan_air_discharge_flow_sp,ahu_1_air_discharge_pressure_sp,ahu_1_air_discharge_temp_sensor,ahu_1_air_discharge_temp_sp,ahu_1_air_return_pressure_sp,ahu_1_air_return_temp_sensor,ahu_1_enable_cmd,ahu_1_fan_air_discharge_enable_sensor,ahu_1_fan_air_discharge_flow_sp,ahu_1_fan_air_return_enable_sensor,ahu_1_fan_air_return_flow_sp,ahu_2_air_discharge_pressure_sp,ahu_2_air_discharge_temp_sensor,ahu_2_air_discharge_temp_sp,ahu_2_air_return_pressure_sp,ahu_2_air_return_temp_sensor,ahu_2_enable_cmd,ahu_2_fan_air_discharge_enable_sensor,ahu_2_fan_air_discharge_flow_sp,ahu_2_fan_air_return_enable_sensor,ahu_2_fan_air_return_flow_sp,ahu_3_air_discharge_pressure_sp,ahu_3_air_discharge_temp_sensor,ahu_3_air_discharge_temp_sp,ahu_3_air_return_pressure_sp,ahu_3_air_return_temp_sensor,ahu_3_enable_cmd,ahu_3_fan_air_discharge_enable_sensor,ahu_3_fan_air_discharge_flow_sp,ahu_3_fan_air_return_enable_sensor,ahu_3_fan_air_return_flow_sp,ahu_4_air_discharge_pressure_sp,ahu_4_air_discharge_temp_sensor,ahu_4_air_discharge_temp_sp,ahu_4_air_return_pressure_sp,ahu_4_air_return_temp_sensor,ahu_4_enable_cmd,ahu_4_fan_air_discharge_enable_sensor,ahu_4_fan_air_discharge_flow_sp,ahu_4_fan_air_return_enable_sensor,ahu_4_fan_air_return_flow_sp,ahu_4_outside_air_temp_sensor,ahu_5_air_discharge_pressure_sp,ahu_5_air_discharge_temp_sensor,ahu_5_air_discharge_temp_sp,ahu_5_air_return_pressure_sp,ahu_5_air_return_temp_sensor,ahu_5_enable_cmd,ahu_5_fan_air_discharge_enable_sensor,ahu_5_fan_air_discharge_flow_sp,ahu_5_fan_air_return_enable_sensor,ahu_5_fan_air_return_flow_sp,ahu_6_air_discharge_pressure_sp,ahu_6_air_discharge_temp_sensor,ahu_6_air_discharge_temp_sp,ahu_6_air_return_pressure_sp,ahu_6_air_return_temp_sensor,ahu_6_enable_cmd,ahu_6_fan_air_discharge_enable_sensor,ahu_6_fan_air_discharge_flow_sp,ahu_6_fan_air_return_enable_sensor,ahu_6_fan_air_return_flow_sp,ahu_7_air_discharge_pressure_sp,ahu_7_air_discharge_temp_sensor,ahu_7_air_discharge_temp_sp,ahu_7_air_return_pressure_sp,ahu_7_air_return_temp_sensor,ahu_7_enable_cmd,ahu_7_fan_air_discharge_enable_sensor,ahu_7_fan_air_discharge_flow_sp,ahu_7_fan_air_return_enable_sensor,ahu_7_fan_air_return_flow_sp,ahu_8_air_discharge_flow_sp,ahu_8_air_discharge_temp_sensor,ahu_8_air_discharge_temp_sp,ahu_8_air_return_flow_sp,ahu_8_air_return_temp_sensor,ahu_8_co2_return_concentration_sensor,ahu_8_enable_cmd,ahu_8_fan_air_discharge_enable_sensor,ahu_8_fan_air_discharge_flow_sp,ahu_8_fan_air_return_enable_sensor,ahu_8_fan_air_return_flow_sp,ahu_9_air_discharge_pressure_sp,ahu_9_air_discharge_temp_sensor,ahu_9_air_discharge_temp_sp,ahu_9_air_return_pressure_sp,ahu_9_air_return_temp_sensor,ahu_9_co2_return_concentration_sensor,ahu_9_co2_return_concentration_sp,ahu_9_enable_cmd,ahu_9_fan_air_discharge_enable_sensor,ahu_9_fan_air_discharge_flow_sp,ahu_9_fan_air_return_enable_sensor,ahu_9_fan_air_return_flow_sp,weather_outside_air_temp
2026-08-10 21:15:00,2100,27.9500007629395,19,1300,28.0600004196167,468.100021362305,0,0,0,0,0,0,7000,22.1300001144409,19.5184621810913,6500,22.1449995040894,404.100021362305,0,0,0,0,6500,28.1949996948243,15,5900,28.2600002288818,424.100021362305,0,0,0,0,0,4200,27.8050003051758,15,3200,27.335000038147,424.300003051758,0,0,0,0,0,4000,29.3249998092651,15,3300,29.2349996566773,419.799987792969,0,0,0,0,0,216,27.8999996185303,19,132,0,0,0,131,29.0749998092652,19,124,29.7349996566773,0,0,0,0,0,89,28.1700000762939,21,85,28.2900009155273,0,0,0,0.5,0,188,28.210000038147,19,179,28.4250001907349,0,0,0,0,0,99,29.2249994277954,19,94,29.5050001144409,0,0,0,1,0,30.2799997329712,139,29.1100006103516,19,132,29.5499992370605,0,0,0,0,0,112,28.0499992370605,19,106,28.1949996948243,0,0,0,0,0,182,29.0299997329712,19,132,29.5749998092652,0,0,0,0.5,0,10300,28.1399993896484,19,9400,29.0799999237061,413.100006103516,0,0,0,0,0,540,27.9949998855591,19,605,28.1800003051758,435.5,827.499969482422,0,0,0,0,0,25.755
2026-08-10 21:30:00,2100,27.9500007629395,19,1300,28.0300006866455,470.399993896484,0,0,0,0,0,0,7000,22.1299991607666,19.5169239044189,6500,22.1299991607666,403.800018310547,0,0,0,0,6500,28.1499996185303,15,5900,28.2299995422363,424.599975585938,0,0,0,0,0,4200,27.7900009155273,15,3200,27.3500003814697,415.199981689453,0,0,0,0,0,4000,29.3799991607666,15,3300,29.2199993133545,431.400024414062,0,0,0,0,0,216,27.9300003051758,19,132,0,0,0,131,29.0900001525879,19,124,29.7199993133545,0,0,0,0,0,89,28.2000007629395,21,85,28.2900009155273,0,0,0,0,0,188,28.1800003051758,19,179,28.4099998474121,0,0,0,0,0,99,29.2199993133545,19,94,29.5100002288818,0,0,0,1,0,30.2099990844727,139,29.1100006103516,19,132,29.5499992370605,0,0,0,0,0,112,28.0499992370605,19,106,28.1800003051758,0,0,0,0,0,182,29,19,132,29.5599994659424,0,0,0,0,0,10300,28.1399993896484,19,9400,29.0799999237061,413.200012207031,0,0,0,0,0,540,28.0100002288818,19,605,28.2299995422363,433,827.199951171875,0,0,0,0,0,25.49
2026-08-10 21:45:00,2100,27.9500007629395,19,1300,28.0150003433228,440.199981689454,0,0,0,0,0,0,7000,22.1449995040894,19.5184621810913,6500,22.1299991607666,405.500015258789,0,0,0,0,6500,28.1049995422364,15,5900,28.2000007629395,410.5,0,0,0,0,0,4200,27.7600002288818,15,3200,27.335000038147,434.300018310547,0,0,0,0,0,4000,29.4099998474121,15,3300,29.2199993133545,429.000030517578,0,0,0,0,0,216,27.9300003051758,19,132,0,0,0,131,29.0150003433228,19,124,29.6850004196167,0,0,0,0,0,89,28.2000007629395,21,85,28.3050003051758,0,0,0,0.5,0,188,28.2399997711182,19,179,28.4549999237061,0,0,0,0,0,99,29.2249994277954,19,94,29.5150003433228,0,0,0,1,0,30.1350002288819,139,29.125,19,132,29.5499992370605,0,0,0,0,0,112,28.0799999237061,19,106,28.1800003051758,0,0,0,0,0,182,29.045000076294,19,132,29.5900001525879,0,0,0,0,0,10300,28.1549997329712,19,9400,29.0349998474121,437.5,0,0,0,0,0,540,28.0200004577637,19,605,28.2449998855591,439.199996948242,837.299987792969,0,0,0,0,0,25.225
2026-08-10 22:00:00,2100,27.9500007629395,19,1300,28,441.800018310547,0,0,0,0,0,0,7000,22.1299991607666,19.5169239044189,6500,22.1599998474121,404.400024414062,0,0,0,0,6500,28.0599994659424,15,5900,28.1800003051758,411.600006103516,0,0,0,0,0,4200,27.7600002288818,15,3200,27.3500003814697,415.199981689453,0,0,0,0,0,4000,29.4400005340576,15,3300,29.1900005340576,438,0,0,0,0,0,216,27.9300003051758,19,132,0,0,0,131,29,19,124,29.6399993896484,0,1,0,0,0,89,28.2299995422363,21,85,28.3199996948242,0,0,0,0,0,188,28.2399997711182,19,179,28.4400005340576,0,0,0,0,0,99,29.2299995422363,19,94,29.5100002288818,0,0,0,1,0,30.0499992370605,139,29.1399993896484,19,132,29.5799999237061,0,0,0,0,0,112,28.0799999237061,19,106,28.1499996185303,0,0,0,0,0,182,29.0599994659424,19,132,29.5900001525879,0,0,0,0,0,10300,28.1700000762939,19,9400,28.8700008392334,433.199981689453,0,0,0,0,0,540,28.0300006866455,19,605,28.2900009155273,431.400024414062,834.800048828125,0,0,0,0,0,24.96
2026-08-10 22:15:00,2100,27.9350004196167,19,1300,27.9350004196167,447.699996948243,0,0,0,0,0,0,7000,22.1449995040894,19.5184621810913,6500,22.1149997711182,406,0,0,0,0,6500,28.045000076294,15,5900,28.1199998855591,412.399993896485,0,0,0,0,0,4200,27.789999961853,15,3200,27.3649997711182,419.699996948242,0,0,0,0,0,4000,29.3949995040894,15,3300,29.2049999237061,422.500015258789,0,0,0,0,0,216,27.9599990844727,19,132,0,0,0,131,29.0150003433228,19,124,29.6400003433228,0,0,0,0,0,89,28.3050003051758,21,85,28.3649997711182,0,0,0,0,0,188,28.2650003433228,19,179,28.5,0,0,0,0,0,99,29.2349996566773,19,94,29.5150003433228,0,0,0,1,0,29.9449996948242,139,29.1399993896484,19,132,29.5950002670289,0,0,0,0,0,112,28.0950002670289,19,106,28.1499996185303,0,0,0,0,0,182,29.045000076294,19,132,29.5749998092652,0,0,0,0,0,10300,28.1549997329712,19,9400,28.960000038147,426.100006103516,0,0,0,0,0,540,28.045000076294,19,605,28.3199996948242,430.300003051758,838.399993896485,0,0,0,0,0,24.695
2026-08-10 22:30:00,2100,27.9500007629395,19,1300,27.8899993896484,462.399993896484,0,0,0,0,0,0,7000,22.1299991607666,19.5200004577637,6500,22.1299991607666,404.400024414062,0,0,0,0,6500,28.0300006866455,15,5900,28.0599994659424,428.399993896484,0,0,0,0,0,4200,27.8199996948242,15,3200,27.3199996948242,415.199981689453,0,0,0,0,0,4000,29.3500003814697,15,3300,29.2199993133545,421.799987792969,0,0,0,0,0,216,27.9599990844727,19,132,0,0,0,131,29.0300006866455,19,124,29.6100006103516,0,0,0,0,0,89,28.3799991607666,21,85,28.3999996185303,0,0,0,0,0,188,28.2600002288818,19,179,28.4699993133545,0,0,0,0,0,99,29.2399997711182,19,94,29.5,0,0,0,1,0,29.8299999237061,139,29.1399993896484,19,132,29.5799999237061,0,0,0,0,0,112,28.1100006103516,19,106,28.1200008392334,0,0,0,0,0,182,29.0599994659424,19,132,29.5900001525879,0,0,0,0,0,10300,28.1399993896484,19,9400,28.9599990844727,412.600006103516,0,0,0,0,0,540,28.0599994659424,19,605,28.3199996948242,429.799987792969,834.400024414062,0,0,0,0,0,24.43
2026-08-10 22:45:00,2100,27.9350004196167,19,1300,27.8600006103516,446.699996948243,0,0,0,0,0,0,7000,22.1599998474121,19.5169239044189,6500,22.1149997711182,403.300003051758,0,0,0,0,6500,28.0150003433228,15,5900,28.0300006866455,411.400009155274,0,0,0,0,0,4200,27.8199996948242,15,3200,27.3199996948242,426.5,0,0,0,0,0,4000,29.2999992370605,15,3300,29.1599998474121,428.400009155274,0,0,0,0,0,216,27.9300003051758,19,132,0,0,0,131,28.9449996948242,19,124,29.5799999237061,0,0,0,0,0,89,28.3799991607666,21,85,28.4149999618531,0,0,0,0,0,188,28.2249994277955,19,179,28.4849996566773,0,0,0,0,0,99,29.2399997711182,19,94,29.5,0,0,0,1,0,29.7400007247925,139,29.1399993896484,19,132,29.5799999237061,0,0,0,0,0,112,28.125,19,106,28.1050004959107,0,0,0,0,0,182,29.0749998092652,19,132,29.5900001525879,0,0,0,0,0,10300,28.1399993896484,19,9400,28.8999996185303,413.100006103516,0,0,0,0,0,540,28.0200004577637,19,605,28.3499994277954,432.000030517578,838.899963378907,0,0,0,0,0,24.165
2026-08-10 23:00:00,2100,27.9500007629395,19,1300,27.8299999237061,436.399993896484,0,0,0,0,0,0,7000,22.1299991607666,19.5200004577637,6500,22.1000003814697,405.399993896484,0,0,0,0,6500,27.9699993133545,15,5900,28,413.799987792969,0,0,0,0,0,4200,27.8199996948242,15,3200,27.3199996948242,413,0,0,0,0,0,4000,29.2700004577637,15,3300,29.1599998474121,434.600006103516,0,0,0,0,0,216,27.9300003051758,19,132,0,0,0,131,28.9699993133545,19,124,29.5200004577637,0,0,0,0,0,89,28.3999996185303,21,85,28.4300003051758,0,0,0,1,0,188,28.2399997711182,19,179,28.4699993133545,0,0,0,0,0,99,29.2199993133545,19,94,29.4899997711182,0,0,0,1,0,29.5799999237061,139,29.1399993896484,19,132,29.5799999237061,0,0,0,0,0,112,28.1100006103516,19,106,28.0900001525879,0,0,0,0,0,182,29.0599994659424,19,132,29.5599994659424,0,0,0,0,0,10300,28.1200008392334,19,9400,28.8700008392334,413.200012207031,0,0,0,0,0,540,28.0100002288818,19,605,28.3799991607666,443.800018310547,843,0,0,0,0,0,23.9
2026-08-10 23:15:00,2100,27.9350004196167,19,1300,27.755000114441,452.099990844727,0,0,0,0,0,0,7000,22.1149997711182,19.5223083496094,6500,22.0999994277954,404.900009155273,0,0,0,0,6500,27.960000038147,15,5900,27.9449996948242,420,0,0,0,0,0,4200,27.8050003051758,15,3200,27.3199996948242,418.399993896485,0,0,0,0,0,4000,29.2099990844727,15,3300,29.1149997711182,422.199981689454,0,0,0,0,0,216,27.9300003051758,19,132,0,0,0,131,28.8900003433228,19,124,29.460000038147,0,0,0,0,0,89,28.3999996185303,21,85,28.4300003051758,0,0,0,0,0,188,28.25,19,179,28.5,0,0,0,0.5,0,99,29.2199993133545,19,94,29.4799995422363,0,0,0,1,0,29.4299993515015,139,29.125,19,132,29.5799999237061,0,0,0,0,0,112,28.0799999237061,19,106,28.0500001907349,0,0,0,0,0,182,29.0599994659424,19,132,29.5599994659424,0,0,0,0,0,10300,28.1200008392334,19,9400,28.8199996948242,416.400009155274,0,0,0,0,0,540,28.0300006866455,19,605,28.3800001144409,428.499984741211,840.300018310547,0,0,0,0,0,23.635
2026-08-10 23:30:00,2100,27.9200000762939,19,1300,27.7399997711182,435.799987792969,0,0,0,0,0,0,7000,22.1299991607666,19.5200004577637,6500,22.0699996948242,407.000030517578,0,0,0,0,6500,27.9500007629395,15,5900,27.8899993896484,412.200012207031,0,0,0,0,0,4200,27.7900009155273,15,3200,27.2900009155273,413.399993896484,0,0,0,0,0,4000,29.2099990844727,15,3300,29.1000003814697,422.800018310547,0,0,0,0,0,216,27.9300003051758,19,132,0,0,0,131,28.8600006103516,19,124,29.4300003051758,0,0,0,0,0,89,28.3999996185303,21,85,28.4300003051758,0,0,0,0,0,188,28.2600002288818,19,179,28.4699993133545,0,0,0,0,0,99,29.2299995422363,19,94,29.4699993133545,0,0,0,1,0,29.2900009155273,139,29.1399993896484,19,132,29.5799999237061,0,0,0,0,0,112,28.0799999237061,19,106,28.0400009155273,0,0,0,0,0,182,29.0599994659424,19,132,29.5599994659424,0,0,0,1,0,10300,28.0900001525879,19,9400,28.7900009155273,412,0,0,0,0,0,540,28.0300006866455,19,605,28.4099998474121,430.399993896484,841.400024414062,0,0,0,0,0,23.37
2026-08-10 23:45:00,2100,27.9049997329712,19,1300,27.6899995803833,434.799987792969,0,0,0,0,0,0,7000,22.1000003814697,19.5246162414551,6500,22.1000003814697,411.399993896485,0,0,0,0,6500,27.9049997329712,15,5900,27.8150005340577,411.699996948242,0,0,0,0,0,4200,27.7600002288818,15,3200,27.2750005722046,414.899978637696,0,0,0,0,0,4000,29.1350002288819,15,3300,29.0550003051758,428,0,0,0,0,0,216,27.8999996185303,19,132,0,0,0,131,28.8149995803833,19,124,29.3649997711182,0,0,0,0,0,89,28.4149999618531,21,85,28.4300003051758,0,0,0,0,0,188,28.25,19,179,28.4400005340576,0,0,0,0,0,99,29.2199993133545,19,94,29.4549999237061,0,0,0,1,0,29.1450004577637,139,29.125,19,132,29.5799999237061,0,0,0,0,0,112,28.0499992370605,19,106,28.0100002288818,0,0,0,0,0,182,29.0599994659424,19,132,29.5299997329712,0,0,0,0,0,10300,28.0900001525879,19,9400,28.7150001525879,410.400024414062,0,0,0,0,0,540,28.0200004577637,19,605,28.3800001144409,428.799987792969,846.200012207031,0,0,0,0,0,23.105
2026-08-11 00:00:00,2100,27.8600006103516,19,1300,27.6299991607666,431.600006103516,0,0,0,0,0,0,7000,22.1299991607666,19.5200004577637,6500,22.1299991607666,404.400024414062,0,0,0,0,6500,27.8600006103516,15,5900,27.7099990844727,411,0,0,0,0,0,4200,27.7299995422363,15,3200,27.2900009155273,417.199981689453,0,0,0,0,0,4000,29.0900001525879,15,3300,28.9899997711182,422.800018310547,0,0,0,0,0,216,27.8999996185303,19,132,0,0,0,131,28.7399997711182,19,124,29.3199996948242,0,0,0,0,0,89,28.4300003051758,21,85,28.4599990844727,0,0,0,0,0,188,28.2900009155273,19,179,28.5,0,0,0,0,0,99,29.2199993133545,19,94,29.4400005340576,0,0,0,1,0,28.9899997711182,139,29.1399993896484,19,132,29.5499992370605,0,0,0,0,0,112,28.0300006866455,19,106,28.0100002288818,0,0,0,0,0,182,29.0300006866455,19,132,29.5,0,0,0,0,0,10300,28.0900001525879,19,9400,28.6399993896484,412.600006103516,0,0,0,0,0,540,28.0100002288818,19,605,28.3500003814697,427.600006103516,840.799987792969,0,0,0,0,0,21.66
2026-08-11 00:15:00,2100,27.8600006103516,19,1300,27.585000038147,432.000030517578,0,0,0,0,0,0,7000,22.1149997711182,19.5223083496094,6500,22.1000003814697,406.300033569336,0,0,0,0,6500,27.8600006103516,15,5900,27.6549997329712,410.800003051758,0,0,0,0,0,4200,27.7449998855591,15,3200,27.2600002288818,417,0,0,0,0,0,4000,29.0599994659424,15,3300,28.9599990844727,420.899978637696,0,0,0,0,0,216,27.9149999618531,19,132,0,0,0,131,28.6800003051758,19,124,29.2449998855591,0,0,0,0,0,89,28.4149999618531,21,85,28.4300003051758,0,0,0,0,0,188,28.25,19,179,28.4549999237061,0,0,0,0,0,99,29.2099990844727,19,94,29.420000076294,0,0,0,1,0,28.8100004196167,139,29.1100006103516,19,132,29.5649995803833,0,0,0,0,0,112,28.0150003433228,19,106,27.9650001525879,0,0,0,0,0,182,29.045000076294,19,132,29.5,0,0,0,0.5,0,10300,28.0749998092652,19,9400,28.625,413.100006103516,0,0,0,0,0,540,28.0100002288818,19,605,28.3649997711182,432.800003051758,844.799987792969,0,0,0,0,0,21.4925
2026-08-11 00:30:00,2100,27.8299999237061,19,1300,27.5400009155273,427.199981689453,0,0,0,0,0,0,7000,22.1000003814697,19.5246162414551,6500,22.1000003814697,405.399993896484,0,0,0,0,6500,27.8600006103516,15,5900,27.5699996948242,411.600006103516,0,0,0,0,0,4200,27.7000007629395,15,3200,27.2299995422363,417.199981689453,0,0,0,0,0,4000,29.0300006866455,15,3300,28.8999996185303,420.599975585938,0,0,0,0,0,216,27.8700008392334,19,132,0,0,0,131,28.6800003051758,19,124,29.1700000762939,0,1,0,0,0,89,28.3999996185303,21,85,28.4300003051758,0,0,0,0,0,188,28.2399997711182,19,179,28.4699993133545,0,0,0,0,0,99,29.1900005340576,19,94,29.4099998474121,0,0,0,1,0,28.6299991607666,139,29.0799999237061,19,132,29.5499992370605,0,0,0,0,0,112,28,19,106,27.9200000762939,0,0,0,0,0,182,29.0300006866455,19,132,29.5,0,0,0,0,0,10300,28.0300006866455,19,9400,28.5599994659424,413.600006103516,0,0,0,0,0,540,28.0300006866455,19,605,28.3500003814697,427.199981689453,837.599975585938,0,0,0,0,0,21.325
2026-08-11 00:45:00,2100,27.8299999237061,19,1300,27.4949998855591,454.299987792969,0,0,0,0,0,0,7000,22.1149997711182,19.5223083496094,6500,22.1149997711182,407.600006103516,0,0,0,0,6500,27.8149995803833,15,5900,27.4949998855591,416.000015258789,0,0,0,0,0,4200,27.7000007629395,15,3200,27.2150001525879,417.199981689453,0,0,0,0,0,4000,28.9949998855591,15,3300,28.8699998855591,423.899978637696,0,0,0,0,0,216,27.8850002288819,19,132,0,0,0,131,28.6149997711182,19,124,29.0950002670289,0,0,0,0,0,89,28.3799991607666,21,85,28.3999996185303,0,0,0,0,0,188,28.25,19,179,28.4549999237061,0,0,0,0.5,0,99,29.2000007629395,19,94,29.3899993896485,0,0,0,1,0,28.4949998855591,139,29.0950002670289,19,132,29.5649995803833,0,0,0,0,0,112,27.9699993133545,19,106,27.9200000762939,0,0,0,0,0,182,29,19,132,29.4549999237061,0,0,0,0,0,10300,28.0150003433228,19,9400,28.3850002288819,444.5,0,0,0,0,0,540,28.0100002288818,19,605,28.3649997711182,428.499984741211,836.699951171875,0,0,0,0,0,21.1575
2026-08-11 01:00:00,2100,27.8099994659424,19,1300,27.4300003051758,427.199981689453,0,0,0,0,0,0,7000,22.1299991607666,19.5200004577637,6500,22.1299991607666,406.600006103516,0,0,0,0,6500,27.7700004577637,15,5900,27.4300003051758,409.399993896484,0,0,0,0,0,4200,27.6700000762939,15,3200,27.2000007629395,417.199981689453,0,0,0,0,0,4000,28.9500007629395,15,3300,28.8099994659424,422.800018310547,0,0,0,0,0,216,27.8700008392334,19,132,0,0,0,131,28.5400009155273,19,124,29.0799999237061,0,0,0,0,0,89,28.3500003814697,21,85,28.3799991607666,0,0,0,0,0,188,28.2900009155273,19,179,28.5,0,0,0,0,0,99,29.1900005340576,19,94,29.3700008392334,0,0,0,1,0,28.3799991607666,139,29.0799999237061,19,132,29.5200004577637,0,0,0,0,0,112,27.9400005340576,19,106,27.8899993896484,0,0,0,0,0,182,29.0300006866455,19,132,29.4400005340576,0,0,0,1,0,10300,28,19,9400,28.4400005340576,414.799987792969,0,0,0,0,0,540,27.9799995422363,19,605,28.3799991607666,430.399993896484,837.599975585938,0,0,0,0,0,20.99
2026-08-11 01:15:00,2100,27.795000076294,19,1300,27.3699998855591,429.099990844727,0,0,0,0,0,0,7000,22.1149997711182,19.5200004577637,6500,22.1149997711182,404.900009155273,0,0,0,0,6500,27.7249994277955,15,5900,27.3699998855591,410,0,0,0,0,0,4200,27.625,15,3200,27.1700000762939,423.699996948242,0,0,0,0,0,4000,28.9200000762939,15,3300,28.7700004577637,419.499984741211,0,0,0,0,0,216,27.8700008392334,19,132,0,0,0,131,28.5100002288818,19,124,29,0,0,0,0,0,89,28.3199996948242,21,85,28.3799991607666,0,0,0,0.5,0,188,28.25,19,179,28.4399995803833,0,0,0,0,0,99,29.1900005340576,19,94,29.3500003814698,0,0,0,1,0,28.25,139,29.0799999237061,19,132,29.505000114441,0,0,0,0,0,112,27.9099998474121,19.0026922225952,106,27.875,0,0,0,0,0,182,29.0150003433228,19,132,29.4250001907349,0,0,0,0.5,0,10300,27.9699993133545,19,9400,28.3949995040894,438.599990844726,0,0,0,0,0,540,27.9800004959107,19,605,28.335000038147,432.5,838.699981689454,0,0,0,0,0,20.8225
2026-08-11 01:30:00,2100,27.7800006866455,19,1300,27.3099994659424,428.399993896484,0,0,0,0,0,0,7000,22.1000003814697,19.5200004577637,6500,22.1000003814697,405.399993896484,0,0,0,0,6500,27.6900005340576,15,5900,27.25,410,0,0,0,0,0,4200,27.6100006103516,15,3200,27.1700000762939,420.599975585938,0,0,0,0,0,4000,28.8899993896484,15,3300,28.7600002288818,427.199981689453,0,0,0,0,0,216,27.8400001525879,19,132,0,0,0,131,28.4500007629395,19,124,28.9400005340576,0,0,0,0,0,89,28.2900009155273,21,85,28.3500003814697,0,0,0,1,0,188,28.2099990844727,19,179,28.4099998474121,0,0,0,0,0,99,29.1700000762939,19,94,29.3299999237061,0,0,0,1,0,28.1000003814697,139,29.0599994659424,19,132,29.4899997711182,0,0,0,0,0,112,27.8799991607666,19.0115375518799,106,27.7999992370605,0,0,0,0,0,182,29.0300006866455,19,132,29.4099998474121,0,0,0,0,0,10300,27.9400005340576,19,9400,28.3500003814697,415.399993896484,0,0,0,0,0,540,27.9500007629395,19,605,28.3199996948242,434.600006103516,847.200012207031,0,0,0,0,0,20.655
2026-08-11 01:45:00,2100,27.75,19,1300,27.25,428.099990844726,0,0,0,0,0,0,7000,22.1149997711182,19.5184621810913,6500,22.1000003814697,409.800003051758,0,0,0,0,6500,27.6900005340576,15,5900,27.1800003051758,409.200012207031,0,0,0,0,0,4200,27.5950002670289,15.0080771446228,3200,27.1300001144409,420.500015258789,0,0,0,0,0,4000,28.8600006103516,15,3300,28.6999998092651,420.29997253418,0,0,0,0,0,216,27.8249998092652,19,132,0,0,0,131,28.4099998474121,19,124,28.8949995040894,0,0,0,0,0,89,28.2750005722046,21,85,28.3199996948242,0,0,0,0.5,0,188,28.2249994277955,19.0015382766724,179,28.4250001907349,0,0,0,0.5,0,99,29.1700000762939,19,94,29.3199996948243,0,0,0,1,0,27.9949998855591,139,29.0599994659424,19,132,29.4899997711182,0,0,0,0,0,112,27.8500003814697,19.0261535644532,106,27.7999992370605,0,0,0,0,0,182,29.0150003433228,19,132,29.3799991607666,0,0,0,0,0,10300,27.9099998474121,19,9400,28.2849998474121,414.800003051758,0,0,0,0,0,540,27.9350004196167,19,605,28.3050003051758,436.299987792969,838.900024414063,0,0,0,0,0,20.4875
