time_local_15m,ahu_2_air_damper_mode_sp,ahu_2_air_discharge_enable_cmd,ahu_2_air_discharge_enable_sensor,ahu_2_air_discharge_mode_sp,ahu_2_air_discharge_temp_sensor,ahu_2_air_discharge_temp_sensor_cooling,ahu_2_air_discharge_temp_sensor_heating,ahu_2_air_discharge_temp_sp_cooling,ahu_2_air_discharge_temp_sp_heating,ahu_2_air_discharge_temp_sp_high,ahu_2_air_discharge_temp_sp_low,ahu_2_air_return_temp_sp_cooling,ahu_2_air_return_temp_sp_heating,ahu_2_chilled_water_valve_sp_percent,ahu_2_enable_cmd,ahu_2_fan_air_discharge_delta_pressure_sensor,ahu_2_fan_air_discharge_flow_sensor_percent,ahu_2_fan_air_discharge_pressure_sensor,ahu_2_fan_air_discharge_pressure_sp_high,ahu_2_fan_air_discharge_pressure_sp_low,ahu_2_hot_water_valve_sp_percent,ahu_2_outside_air_damper_cmd,ahu_2_outside_air_temp_sensor,weather_outside_air_temp
2026-08-07 20:00:00,2,0,0,2,25.4965801239014,25.0299987792969,25.8099994659424,23,21,30,10,24.019998550415,26.2299995422363,0,0,1.47438621520996,0,50,50,50,0,0,25.2047786712646,21.76
2026-08-07 20:15:00,2,0,0,2,25.4987020492554,25.0050001144409,25.8149995803833,23,21,30,10,24.0049991607666,26.2299995422363,0,0,1.476114153862,0,50,50,50,0,0,25.2092418670655,21.4475
2026-08-07 20:30:00,2,0,0,2,25.5142860412598,24.9699993133545,25.8199996948242,23,21,30,10,24.0699996948242,26.2299995422363,0,0,1.47793436050415,0,50,50,50,0,0,25.2040061950684,21.135
2026-08-07 20:45:00,2,0,0,2,25.5265121459961,25.024998664856,25.8249998092652,23,21,30,10,24.0999994277955,26.2349996566773,0,0,1.47530615329743,0,50,50,50,0,0,25.2002763748169,20.8225
2026-08-07 21:00:00,2,0,0,2,25.5298519134521,25.0399990081787,25.8199996948242,23,21,30,10,24.1099987030029,26.2399997711182,0,0,1.47559583187103,0,50,50,50,0,0,25.2040634155273,20.51
2026-08-07 21:15:00,2,0,0,2,25.5720291137695,25.0399999618531,25.8149995803833,23,21,30,10,24.1499996185303,26.2449998855591,0,0,1.47481417655945,0,50,50,50,0,0,25.1722478866577,20.2875
2026-08-07 21:30:00,2,0,0,2,25.5745944976807,25.0599994659424,25.8199996948242,23,21,30,10,24.189998626709,26.25,0,0,1.475024163723,0,50,50,50,0,0,25.1739463806152,20.065
2026-08-07 21:45:00,2,0,0,2,25.5644969940186,25.0699996948243,25.8249998092652,23,21,30,10,24.2199993133545,26.2449998855591,0,0,1.47759819030762,0,50,50,50,0,0,25.1849212646485,19.8425
2026-08-07 22:00:00,2,0,0,2,25.5685386657715,25.0699996948242,25.8199996948242,23,21,30,10,24.2099990844727,26.25,0,0,1.47833633422852,0,50,50,50,0,0,25.1915836334229,19.62
2026-08-07 22:15:00,2,0,0,2,25.5956153869629,25.085000038147,25.8299999237061,23,21,30,10,24.2999992370606,26.2600002288818,0,0,1.47440886497498,0,50,50,50,0,0,25.1809358596802,19.3975
2026-08-07 22:30:00,2,0,0,2,25.5977382659912,25.0299987792969,25.8299999237061,23,21,30,10,24.2999992370605,26.2600002288818,0,0,1.47509276866913,0,50,50,50,0,0,25.1846332550049,19.175
2026-08-07 22:45:00,2,0,0,2,25.6288070678711,25.0399990081787,25.835000038147,23,21,30,10,24.3400001525879,26.2649993896484,0,0,1.47495073080063,0,50,50,50,0,0,25.1732826232911,18.9525
2026-08-07 23:00:00,2,0,0,2,25.6163578033447,25.1299991607666,25.8400001525879,23,21,30,10,24.3500003814697,26.269998550415,0,0,1.47695004940033,0,50,50,50,0,0,25.1886539459229,18.73
2026-08-07 23:15:00,2,0,0,2,25.5716495513916,25.0900001525879,25.835000038147,23,21,30,10,24.439998626709,26.2649993896484,0,0,1.47621381282806,0,50,50,50,0,0,25.2133083343506,18.5075
2026-08-07 23:30:00,2,0,0,2,25.5353698730469,25.0599994659424,25.8400001525879,23,21,30,10,24.4300003051758,26.269998550415,0,0,1.47702795267105,0,50,50,50,0,0,25.2443008422852,18.285
2026-08-07 23:45:00,2,0,0,2,25.529751777649,25.1099996566773,25.8400001525879,23,21,30,10,24.4549989700318,26.274998664856,0,0,1.4743275642395,0,50,50,50,0,0,25.2524719238282,18.0625
2026-08-08 00:00:00,2,0,0,2,25.5175495147705,25.0699996948242,25.8400001525879,23,21,30,10,24.4699993133545,26.269998550415,0,0,1.47699749469757,0,50,50,50,0,0,25.2597332000732,17.2
2026-08-08 00:15:00,2,0,0,2,25.5425310134888,25.1049995422364,25.8299999237061,23,21,30,10,24.5299997329712,26.2649993896484,0,0,1.47546094655991,0,50,50,50,0,0,25.2482347488404,17.0425
2026-08-08 00:30:00,2,0,0,2,25.5682239532471,25.1000003814697,25.8499984741211,23,21,30,10,24.519998550415,26.269998550415,0,0,1.47428941726685,0,50,50,50,0,0,25.2323303222656,16.885
2026-08-08 00:45:00,2,0,0,2,25.5596723556519,25.1249990463257,25.8449993133545,23,21,30,10,24.5449991226196,26.2799987792969,0,0,1.47615998983384,0,50,50,50,0,0,25.2284851074219,16.7275
2026-08-08 01:00:00,2,0,0,2,25.5290584564209,25.1399993896484,25.8400001525879,23,21,30,10,24.5799999237061,26.2799987792969,0,0,1.47450792789459,0,50,50,50,0,0,25.2568187713623,16.57
2026-08-08 01:15:00,2,0,0,2,25.5517101287842,25.1349992752075,25.8400001525879,23,21,30,10,24.6449995040894,26.2899990081787,0,0,1.47733128070831,0,50,50,50,0,0,25.2456932067871,16.415
2026-08-08 01:30:00,2,0,0,2,25.5751094818115,25.1700000762939,25.8400001525879,23,21,30,10,24.7099990844727,26.2799987792969,0,0,1.47813594341278,0,50,50,50,0,0,25.2360038757324,16.26
2026-08-08 01:45:00,2,0,0,2,25.5830030441284,25.1449995040894,25.854998588562,23,21,30,10,24.7099990844727,26.2849988937378,0,0,1.47658002376556,0,50,50,50,0,0,25.2322387695313,16.105
2026-08-08 02:00:00,2,0,0,2,25.5907249450684,25.1399993896484,25.8499984741211,23,21,30,10,24.7199993133545,26.2899990081787,0,0,1.47877860069275,0,50,50,50,0,0,25.2286071777344,15.95
2026-08-08 02:15:00,2,0,0,2,25.6004524230957,25.1549997329712,25.8499984741211,23,21,30,10,24.7399997711182,26.2899990081787,0,0,1.47919523715973,0,50,50,50,0,0,25.2212734222413,15.7925
2026-08-08 02:30:00,2,0,0,2,25.6450271606445,25.1599998474121,25.8499984741211,23,21,30,10,24.7899990081787,26.2999992370605,0,0,1.47777652740479,0,50,50,50,0,0,25.1927547454834,15.635
2026-08-08 02:45:00,2,0,0,2,25.643051147461,25.1849994659424,25.8449993133545,23,21,30,10,24.7799997329712,26.2899990081787,0,0,1.47674012184143,0,50,50,50,0,0,25.1908941268921,15.4775
2026-08-08 03:00:00,2,0,0,2,25.6096706390381,25.2199993133545,25.8599987030029,23,21,30,10,24.7999992370605,26.2999992370605,0,0,1.47609341144562,0,50,50,50,0,0,25.2139492034912,15.32
2026-08-08 03:15:00,2,0,0,2,25.6213970184326,25.1799993515015,25.8499984741211,23,21,30,10,24.8549995422364,26.2999992370605,0,0,1.47781383991242,0,50,50,50,0,0,25.2120389938355,15.2275
2026-08-08 03:30:00,2,0,0,2,25.6059455871582,25.189998626709,25.8499984741211,23,21,30,10,24.8599987030029,26.2999992370605,0,0,1.47834277153015,0,50,50,50,0,0,25.2219543457031,15.135
2026-08-08 03:45:00,2,0,0,2,25.5832843780518,25.2249994277954,25.8499984741211,23,21,30,10,24.8799991607666,26.2999992370605,0,0,1.47658395767212,0,50,50,50,0,0,25.2465686798096,15.0425
2026-08-08 04:00:00,2,0,0,2,25.621374130249,25.2099990844727,25.8499984741211,23,21,30,10,24.8799991607666,26.2999992370605,0,0,1.47603929042816,0,50,50,50,0,0,25.2187461853027,14.95
2026-08-08 04:15:00,2,0,0,2,25.6705207824707,25.2249994277954,25.8599987030029,23,21,30,10,24.9449987411499,26.3049993515015,0,0,1.47763890028,0,50,50,50,0,0,25.1907434463501,14.8575
2026-08-08 04:30:00,2,0,0,2,25.7015838623047,25.1949996948243,25.8499994277954,23,21,30,10,24.9449996948242,26.3049993515015,0,0,1.47734612226486,0,50,50,50,0,0,25.1747283935547,14.765
2026-08-08 04:45:00,2,0,0,2,25.718334197998,25.25,25.8499984741211,23,21,30,10,25,26.3099994659424,0,0,1.48135530948639,0,50,50,50,0,0,25.1675853729248,14.6725
2026-08-08 05:00:00,2,0,0,2,25.7106151580811,25.269998550415,25.854998588562,23,21,30,10,24.9849987030029,26.3199996948242,0,0,1.47877341508865,0,50,50,50,0,0,25.1730756759644,14.58
2026-08-08 05:15:00,2,0,0,2,25.6479549407959,25.25,25.8599987030029,23,21,30,10,25.0100002288818,26.3099994659424,0,0,1.47599291801453,0,50,50,50,0,0,25.204948425293,14.49
2026-08-08 05:30:00,2,0,0,2,25.6067008972168,25.25,25.8649988174439,23,21,30,10,25.0449991226196,26.3099994659424,0,0,1.47911942005158,0,50,50,50,0,0,25.2316389083863,14.4
2026-08-08 05:45:00,2,0,0,2,25.6029453277588,25.269998550415,25.8599987030029,23,21,30,10,25.0699996948242,26.3299999237061,0,0,1.48222422599792,0,50,50,50,0,0,25.2377395629883,14.31
2026-08-08 06:00:00,2,0,0,2,25.6410427093506,25.2799987792969,25.8599987030029,23,21,30,10,25.0799999237061,26.3249998092652,0,0,1.48088485002518,0,50,50,50,0,0,25.2154941558838,14.22
2026-08-08 06:15:00,2,0,0,2,25.6437492370605,25.2899990081787,25.8599987030029,23,21,30,10,25.1199989318848,26.3199996948242,0,0,1.47975766658783,0,50,50,50,0,0,25.2148723602295,14.3275
2026-08-08 06:30:00,2,0,0,2,25.6218757629395,25.3049993515015,25.859998703003,23,21,30,10,25.1349992752076,26.3149995803833,0,0,1.47784954309464,0,50,50,50,0,0,25.2310638427735,14.435
2026-08-08 06:45:00,2,0,0,2,25.5996417999268,25.3099994659424,25.8699989318848,23,21,30,10,25.1199989318848,26.3299999237061,0,0,1.47956156730652,0,50,50,50,0,0,25.2416877746582,14.5425
2026-08-08 07:00:00,2,0,0,2,25.6539468765259,25.3299999237061,25.8599987030029,23,21,30,10,25.1549997329712,26.3199996948242,0,0,1.47698056697846,0,50,50,50,0,0,25.2059631347656,14.65
2026-08-08 07:15:00,2,0,0,2,25.6143016815186,25.3500003814697,25.8599987030029,23,21,30,10,25.1800003051758,26.3099994659424,0,0,1.47500491142273,0,50,50,50,0,0,25.2301082611084,14.76
2026-08-08 07:30:00,2,0,0,2,25.6062316894532,25.3400001525879,25.8499984741211,23,21,30,10,25.1849994659424,26.3149995803833,0,0,1.47765988111496,0,50,50,50,0,0,25.2282667160035,14.87
2026-08-08 07:45:00,2,0,0,2,25.5987377166748,25.3500003814697,25.8599987030029,23,21,30,10,25.2399997711182,26.3099994659424,0,0,1.47939836978912,0,50,50,50,0,0,25.2269554138184,14.98
2026-08-08 08:00:00,2,0,0,2,25.6061048507691,25.3400001525879,25.8599987030029,23,21,30,10,25.25,26.3299999237061,0,0,1.48000293970108,0,50,50,50,0,0,25.2183017730713,15.09
2026-08-08 08:15:00,2,0,0,2,25.6440887451172,25.3599987030029,25.8499984741211,23,21,30,10,25.2399997711182,26.3099994659424,0,0,1.47811877727509,0,50,50,50,0,0,25.199068069458,15.2
2026-08-08 08:30:00,2,0,0,2,25.6342344284058,25.3649988174439,25.8499984741211,23,21,30,10,25.2799987792969,26.3199996948242,0,0,1.4783610701561,0,50,50,50,0,0,25.1973447799683,15.31
2026-08-08 08:45:00,2,0,0,2,25.6458950042725,25.3999996185303,25.8499984741211,23,21,30,10,25.2999992370605,26.3099994659424,0,0,1.47641289234161,0,50,50,50,0,0,25.1887397766113,15.42
2026-08-08 09:00:00,2,0,0,2,25.6935253143311,25.3949995040894,25.854998588562,23,21,30,10,25.3149995803833,26.3099994659424,0,0,1.48037868738174,0,50,50,50,0,0,25.17262840271,15.53
2026-08-08 09:15:00,2,0,0,2,25.6923732757568,25.4099998474121,25.8599987030029,23,21,30,10,25.3299999237061,26.2999992370605,0,0,1.47821021080017,0,50,50,50,0,0,25.1732997894287,16.1025
2026-08-08 09:30:00,2,0,0,2,25.7157201766968,25.414999961853,25.8599987030029,23,21,30,10,25.3749990463257,26.3199996948242,0,0,1.47677481174469,0,50,50,50,0,0,25.1635904312134,16.675
2026-08-08 09:45:00,2,0,0,2,25.7214374542236,25.4200000762939,25.8599987030029,23,21,30,10,25.3599987030029,26.3299999237061,0,0,1.47895216941833,0,50,50,50,0,0,25.1621322631836,17.2475
2026-08-08 10:00:00,2,0,0,2,25.7202043533326,25.4300003051758,25.854998588562,23,21,30,10,25.3949995040894,26.3149995803833,0,0,1.47804772853852,0,50,50,50,0,0,25.1632852554322,17.82
2026-08-08 10:15:00,2,0,0,2,25.7138442993164,25.4300003051758,25.8499984741211,23,21,30,10,25.4099998474121,26.2999992370605,0,0,1.47650742530823,0,50,50,50,0,0,25.169095993042,18.395
2026-08-08 10:30:00,2,0,0,2,25.6804084777832,25.439998626709,25.8649988174439,23,21,30,10,25.414999961853,26.3149995803833,0,0,1.47676920890808,0,50,50,50,0,0,25.1852025985718,18.97
2026-08-08 10:45:00,2,0,0,2,25.6800804138184,25.4499988555908,25.8499984741211,23,21,30,10,25.4200000762939,26.3199996948242,0,0,1.48021900653839,0,50,50,50,0,0,25.1839199066162,19.545
2026-08-08 11:00:00,2,0,0,2,25.6985731124878,25.4499988555908,25.8649988174439,23,21,30,10,25.4349994659424,26.3099994659424,0,0,1.47587275505066,0,50,50,50,0,0,25.177906036377,20.12
2026-08-08 11:15:00,2,0,0,2,25.7137050628662,25.4499988555908,25.8599987030029,23,21,30,10,25.4499988555908,26.3199996948242,0,0,1.47638702392578,0,50,50,50,0,0,25.1754131317139,20.695
2026-08-08 11:30:00,2,0,0,2,25.7267360687256,25.4699993133545,25.8599987030029,23,21,30,10,25.4649991989136,26.3199996948242,0,0,1.47766017913818,0,50,50,50,0,0,25.1741161346436,21.27
2026-08-08 11:45:00,2,0,0,2,25.6945056915283,25.4799995422363,25.8599987030029,23,21,30,10,25.4899997711182,26.3299999237061,0,0,1.47753059864044,0,50,50,50,0,0,25.1885986328125,21.845
2026-08-08 12:00:00,2,0,0,2,25.7142276763916,25.4849996566773,25.8649988174439,23,21,30,10,25.5050001144409,26.3199996948243,0,0,1.4772070646286,0,50,50,50,0,0,25.1805534362793,22.42
2026-08-08 12:15:00,2,0,0,2,25.6885375976562,25.4899997711182,25.8699989318848,23,21,30,10,25.5299987792969,26.3199996948242,0,0,1.47596859931946,0,50,50,50,0,0,25.1926155090332,22.8625
2026-08-08 12:30:00,2,0,0,2,25.6937313079834,25.5050001144409,25.8649988174439,23,21,30,10,25.5349988937378,26.3249998092652,0,0,1.4762344956398,0,50,50,50,0,0,25.1963882446289,23.305
2026-08-08 12:45:00,2,0,0,2,25.658052444458,25.5100002288818,25.8799991607666,23,21,30,10,25.5399990081787,26.3199996948242,0,0,1.48066055774689,0,50,50,50,0,0,25.2144508361816,23.7475
2026-08-08 13:00:00,2,0,0,2,25.6445693969727,25.519998550415,25.8649988174439,23,21,30,10,25.5549993515015,26.3299999237061,0,0,1.47887086868286,0,50,50,50,0,0,25.2236871719361,24.19
2026-08-08 13:15:00,2,0,0,2,25.6053695678711,25.5399990081787,25.8799991607666,23,21,30,10,25.5499992370605,26.3299999237061,0,0,1.47878670692444,0,50,50,50,0,0,25.2533664703369,24.6325
2026-08-08 13:30:00,2,0,0,2,25.6470947265625,25.5399990081787,25.8649988174439,23,21,30,10,25.585000038147,26.3299999237061,0,0,1.47774255275727,0,50,50,50,0,0,25.2290964126587,25.075
2026-08-08 13:45:00,2,0,0,2,25.624683380127,25.5399990081787,25.8699989318848,23,21,30,10,25.5999984741211,26.3299999237061,0,0,1.47703909873962,0,50,50,50,0,0,25.2509860992432,25.5175
2026-08-08 14:00:00,2,0,0,2,25.6044282913208,25.5449991226196,25.8749990463257,23,21,30,10,25.6199989318848,26.3249998092652,0,0,1.47663742303848,0,50,50,50,0,0,25.2638940811157,25.96
2026-08-08 14:15:00,2,0,0,2,25.5949153900146,25.5599994659424,25.8799991607666,23,21,30,10,25.6299991607666,26.3299999237061,0,0,1.47467541694641,0,50,50,50,0,0,25.2731056213379,26.4025
2026-08-08 14:30:00,2,0,0,2,25.5956106185913,25.5549993515015,25.8699989318848,23,21,30,10,25.6249990463257,26.3249998092652,0,0,1.4773513674736,0,50,50,50,0,0,25.2701654434204,26.845
2026-08-08 14:45:00,2,0,0,2,25.572380065918,25.5499992370605,25.8699989318848,23,21,30,10,25.6499996185303,26.3299999237061,0,0,1.47692263126373,0,50,50,50,0,0,25.2901191711426,27.2875
2026-08-08 15:00:00,2,0,0,2,25.5800409317017,25.5749998092652,25.8749990463257,23,21,30,10,25.6750001907349,26.3299999237061,0,0,1.51759487390519,0,50,50,50,0,0,25.2855596542358,27.73
2026-08-08 15:15:00,2,0,0,2,25.5812473297119,25.5799999237061,25.8699989318848,23,21,30,10,25.6800003051758,26.3400001525879,0,0,1.53932201862335,0,50,50,50,0,0,25.2822113037109,27.83
2026-08-08 15:30:00,2,0,0,2,25.5652570724488,25.585000038147,25.8799991607666,23,21,30,10,25.6949987411499,26.3299999237061,0,0,1.53526467084885,0,50,50,50,0,0,25.2884778976441,27.93
2026-08-08 15:45:00,2,0,0,2,25.5831680297852,25.5999984741211,25.8699989318848,23,21,30,10,25.689998626709,26.3400001525879,0,0,1.53564381599426,0,50,50,50,0,0,25.2764511108398,28.03
2026-08-08 16:00:00,2,0,0,2,25.559983253479,25.585000038147,25.8649988174439,23,21,30,10,25.6999988555908,26.3299999237061,0,0,1.53804486989975,0,50,50,50,0,0,25.2886028289795,28.13
2026-08-08 16:15:00,2,0,0,2,25.5595893859863,25.5900001525879,25.8699989318848,23,21,30,10,25.7099990844727,26.3299999237061,0,0,1.53466844558716,0,50,50,50,0,0,25.2870273590088,28.2325
2026-08-08 16:30:00,2,0,0,2,25.5606517791748,25.5999984741211,25.8649988174439,23,21,30,10,25.6949987411499,26.335000038147,0,0,1.53568857908249,0,50,50,50,0,0,25.2839803695679,28.335
2026-08-08 16:45:00,2,0,0,2,25.5610694885254,25.6099987030029,25.8799991607666,23,21,30,10,25.7099990844727,26.3299999237061,0,0,1.53702676296234,0,50,50,50,0,0,25.2819385528564,28.4375
2026-08-08 17:00:00,2,0,0,2,25.5629806518555,25.604998588562,25.8649988174439,23,21,30,10,25.7149991989136,26.3299999237061,0,0,1.53702694177628,0,50,50,50,0,0,25.2806587219238,28.54
2026-08-08 17:15:00,2,0,0,2,25.5526256561279,25.6099987030029,25.8699989318848,23,21,30,10,25.7299995422363,26.3299999237061,0,0,1.53354167938232,0,50,50,50,0,0,25.2849502563477,28.64
2026-08-08 17:30:00,2,0,0,2,25.5374574661255,25.6249990463257,25.8649988174439,23,21,30,10,25.7449998855591,26.335000038147,0,0,1.53750866651535,0,50,50,50,0,0,25.2902431488037,28.74
2026-08-08 17:45:00,2,0,0,2,25.517614364624,25.6299991607666,25.8699989318848,23,21,30,10,25.7199993133545,26.3299999237061,0,0,1.46722865104675,0,50,50,50,0,0,25.3014621734619,28.84
2026-08-08 18:00:00,2,0,0,2,25.5072431564332,25.6449995040894,25.8699989318848,23,21,30,10,25.7449998855591,26.3249998092652,0,0,1.53958415985108,0,50,50,50,0,0,25.3025608062744,28.94
2026-08-08 18:15:00,2,0,0,2,25.5058860778809,25.6399993896484,25.8699989318848,23,21,30,10,25.75,26.3400001525879,0,0,1.54179072380066,0,50,50,50,0,0,25.3043975830078,28.575
2026-08-08 18:30:00,2,0,0,2,25.5205926895142,25.6449995040894,25.8699989318848,23,21,30,10,25.7649993896485,26.3299999237061,0,0,1.53492003679276,0,50,50,50,0,0,25.2992553710938,28.21
2026-08-08 18:45:00,2,0,0,2,25.5126056671143,25.6599998474121,25.8699989318848,23,21,30,10,25.769998550415,26.3199996948242,0,0,1.4686142206192,0,50,50,50,0,0,25.3025569915771,27.845
2026-08-08 19:00:00,2,0,0,2,25.5250072479248,25.6700000762939,25.8699989318848,23,21,30,10,25.8049993515015,26.3299999237061,0,0,1.54406446218491,0,50,50,50,0,0,25.2944927215577,27.48
2026-08-08 19:15:00,2,0,0,2,25.5382099151611,25.6800003051758,25.8699989318848,23,21,30,10,25.7999992370605,26.3299999237061,0,0,1.53715991973877,0,50,50,50,0,0,25.2905864715576,27.115
2026-08-08 19:30:00,2,0,0,2,25.5146684646607,25.6800003051758,25.8749990463257,23,21,30,10,25.7999992370605,26.335000038147,0,0,1.53554719686508,0,50,50,50,0,0,25.3026123046875,26.75
2026-08-08 19:45:00,2,0,0,2,25.5279598236084,25.6800003051758,25.8799991607666,23,21,30,10,25.7999992370605,26.3400001525879,0,0,1.53560531139374,0,50,50,50,0,0,25.302131652832,26.385
2026-08-08 20:00:00,2,0,0,2,25.5331172943116,25.6849994659424,25.8799991607666,23,21,30,10,25.8099994659424,26.3299999237061,0,0,1.53487747907639,0,50,50,50,0,0,25.3007574081421,26.02
2026-08-08 20:15:00,2,0,0,2,25.5344734191895,25.6800003051758,25.8799991607666,23,21,30,10,25.8299999237061,26.3299999237061,0,0,1.53361022472382,0,50,50,50,0,0,25.296968460083,25.6575
2026-08-08 20:30:00,2,0,0,2,25.5344114303589,25.6849994659424,25.8749990463257,23,21,30,10,25.8299999237061,26.3249998092652,0,0,1.53407341241837,0,50,50,50,0,0,25.2984437942505,25.295
2026-08-08 20:45:00,2,0,0,2,25.5099639892578,25.6999988555908,25.8899993896484,23,21,30,10,25.8499984741211,26.3199996948242,0,0,1.53413569927216,0,50,50,50,0,0,25.3079509735107,24.9325
2026-08-08 21:00:00,2,0,0,2,25.5177564620972,25.6849994659424,25.8749990463257,23,21,30,10,25.8649988174439,26.3299999237061,0,0,1.53557509183884,0,50,50,50,0,0,25.3061656951905,24.57
2026-08-08 21:15:00,2,0,0,2,25.5410709381104,25.7099990844727,25.8899993896484,23,21,30,10,25.8699989318848,26.3299999237061,0,0,1.53363406658173,0,50,50,50,0,0,25.2960796356201,24.2875
2026-08-08 21:30:00,2,0,0,2,25.5476388931275,25.6999988555908,25.8749990463257,23,21,30,10,25.8799991607666,26.3299999237061,0,0,1.53409749269485,0,50,50,50,0,0,25.2972660064697,24.005
2026-08-08 21:45:00,2,0,0,2,25.5560207366943,25.6999988555908,25.8799991607666,23,21,30,10,25.8899993896484,26.3400001525879,0,0,1.53611862659454,0,50,50,50,0,0,25.2996807098389,23.7225
2026-08-08 22:00:00,2,0,0,2,25.5693473815918,25.7049989700318,25.8799991607666,23,21,30,10,25.9049997329712,26.335000038147,0,0,1.53719478845596,0,50,50,50,0,0,25.2965021133423,23.44
2026-08-08 22:15:00,2,0,0,2,25.5704326629639,25.7099990844727,25.8799991607666,23,21,30,10,25.9300003051758,26.3400001525879,0,0,1.53639924526215,0,50,50,50,0,0,25.2974891662598,23.1575
2026-08-08 22:30:00,2,0,0,2,25.5891847610474,25.7199993133545,25.8949995040894,23,21,30,10,25.9250001907349,26.3400001525879,0,0,1.53655815124512,0,50,50,50,0,0,25.292610168457,22.875
2026-08-08 22:45:00,2,0,0,2,25.5971698760986,25.7399997711182,25.8799991607666,23,21,30,10,25.9300003051758,26.3400001525879,0,0,1.53508102893829,0,50,50,50,0,0,25.2923393249512,22.5925
2026-08-08 23:00:00,2,0,0,2,25.6191530227661,25.7299995422363,25.8899993896484,23,21,30,10,25.9349994659424,26.335000038147,0,0,1.53764092922211,0,50,50,50,0,0,25.2850503921509,22.31
2026-08-08 23:15:00,2,0,0,2,25.6310501098633,25.7299995422363,25.8899993896484,23,21,30,10,25.9599990844727,26.3400001525879,0,0,1.5342024564743,0,50,50,50,0,0,25.2813510894775,22.03
2026-08-08 23:30:00,2,0,0,2,25.6405658721924,25.7399997711182,25.8949995040894,23,21,30,10,25.9599990844727,26.3400001525879,0,0,1.53661888837814,0,50,50,50,0,0,25.2800836563111,21.75
2026-08-08 23:45:00,2,0,0,2,25.6438388824463,25.7299995422363,25.8999996185303,23,21,30,10,25.9499988555908,26.3400001525879,0,0,1.53512859344482,0,50,50,50,0,0,25.2821006774902,21.47
2026-08-09 00:00:00,2,0,0,2,25.672194480896,25.7550001144409,25.8949995040894,23,21,30,10,25.9849996566773,26.3400001525879,0,0,1.53430342674256,0,50,50,50,0,0,25.2738466262818,20.55
2026-08-09 00:15:00,2,0,0,2,25.7086067199707,25.7600002288818,25.9099998474121,23,21,30,10,25.9699993133545,26.3400001525879,0,0,1.53432023525238,0,50,50,50,0,0,25.2554893493652,20.44
2026-08-09 00:30:00,2,0,0,2,25.7085056304932,25.7649993896484,25.8899993896484,23,21,30,10,25.9799995422363,26.3400001525879,0,0,1.53723025321961,0,50,50,50,0,0,25.2485685348511,20.33
2026-08-09 00:45:00,2,0,0,2,25.6913471221924,25.7600002288818,25.9099998474121,23,21,30,10,26,26.3499984741211,0,0,1.53445553779602,0,50,50,50,0,0,25.2642593383789,20.22
2026-08-09 01:00:00,2,0,0,2,25.6828088760376,25.769998550415,25.9099998474121,23,21,30,10,26.0100002288818,26.3499984741211,0,0,1.54000496864319,0,50,50,50,0,0,25.2751922607422,20.11
2026-08-09 01:15:00,2,0,0,2,25.6708335876465,25.7799987792969,25.9099998474121,23,21,30,10,26.0299987792969,26.3499984741211,0,0,1.54124879837036,0,50,50,50,0,0,25.2774505615234,20
2026-08-09 01:30:00,2,0,0,2,25.6704368591309,25.7799987792969,25.914999961853,23,21,30,10,26.0449991226196,26.3499984741211,0,0,1.47945284843445,0,50,50,50,0,0,25.2809886932374,19.89
2026-08-09 01:45:00,2,0,0,2,25.7044982910156,25.7799987792969,25.8999996185303,23,21,30,10,26.0499992370605,26.3499984741211,0,0,1.47588264942169,0,50,50,50,0,0,25.2736930847168,19.78
2026-08-09 02:00:00,2,0,0,2,25.7144260406494,25.7799987792969,25.9099998474121,23,21,30,10,26.0549993515015,26.3599987030029,0,0,1.47818100452424,0,50,50,50,0,0,25.2667970657349,19.67
2026-08-09 02:15:00,2,0,0,2,25.7638874053955,25.7999992370605,25.9099998474121,23,21,30,10,26.0599994659424,26.3599987030029,0,0,1.47400796413422,0,50,50,50,0,0,25.2195301055908,19.5575
2026-08-09 02:30:00,2,0,0,2,25.7871236801148,25.8049993515015,25.914999961853,23,21,30,10,26.0549993515015,26.3599987030029,0,0,1.47725021839142,0,50,50,50,0,0,25.2101125717163,19.445
2026-08-09 02:45:00,2,0,0,2,25.7773170471191,25.8199996948242,25.8999996185303,23,21,30,10,26.0699996948242,26.3499984741211,0,0,1.47694897651672,0,50,50,50,0,0,25.2297496795654,19.3325
2026-08-09 03:00:00,2,0,0,2,25.7697238922119,25.8099994659424,25.914999961853,23,21,30,10,26.0699996948243,26.3599987030029,0,0,1.48120576143265,0,50,50,50,0,0,25.2344026565552,19.22
2026-08-09 03:15:00,2,0,0,2,25.7418937683105,25.8199996948242,25.9200000762939,23,21,30,10,26.0699996948242,26.3599987030029,0,0,1.47667014598846,0,50,50,50,0,0,25.2421016693115,19.2075
2026-08-09 03:30:00,2,0,0,2,25.6941289901734,25.8299999237061,25.9200000762939,23,21,30,10,26.085000038147,26.3599987030029,0,0,1.47633612155915,0,50,50,50,0,0,25.267788887024,19.195
2026-08-09 03:45:00,2,0,0,2,25.690357208252,25.8299999237061,25.9200000762939,23,21,30,10,26.0999984741211,26.3599987030029,0,0,1.47611939907074,0,50,50,50,0,0,25.2785892486572,19.1825
2026-08-09 04:00:00,2,0,0,2,25.6892824172974,25.835000038147,25.9250001907349,23,21,30,10,26.0949993133545,26.3649988174439,0,0,1.47796893119812,0,50,50,50,0,0,25.2820377349854,19.17
